consult_id,customer_id,customer_id_raw,unit_id,unit_id_raw,consultant,channel,consult_date,duration_min,duration_flag,outcome,notes,orphan
CS02289,C00151,C00151,U0100,U0100,조도윤,전화,2024-10-03,240,이상치(장시간),계약희망,층향 재문의,
CS02290,C00372,C00372,U0058,U0058,홍태윤,SNS,2024-07-26,20,,거절,현장 방문 예약,
CS02291,C00114,C00114,U0189,U0189,한지민,온라인,2025-06-13,240,이상치(장시간),계약희망,잔금 일정 문의,
CS02292,,C99305,U0003,U0003,장은서,SNS,2026-01-07,20,,거절,층향 재문의,customer
CS02293,C00191,C00191,U0078,U0078,홍태윤,SNS,2025-04-24,60,,재상담예정,대출 상담 필요,
CS02294,C00569,C00569,U0177,U0177,전동현,전화,2024-04-27,,비정상(0이하),계약희망,특약사항 확인 요청,
CS02295,C00548,C00548,U0106,U0106,임동현,방문,2026-02-18,60,,계약희망,,
CS02296,C00362,C00362,U0021,U0021,김서준,전화,2026-01-26,30,,보류,현장 방문 예약,
CS02297,C00482,C00482,U0045,U0045,안시윤,전화,2026-04-06,90,,보류,가족과 상의 후 재연락,
CS02298,C00233,C00233,U0184,U0184,임동현,방문,2026-10-09,10,,거절,,
CS02299,C00214,C00214,U0028,U0028,홍태윤,방문,2024-12-09,60,,거절,현장 방문 예약,
CS02300,C00563,C00563,U0150,U0150,안시윤,전화,2024-12-08,10,,계약희망,가격 재문의,
CS02301,C00178,C00178,U0033,U0033,장채원,전화,2025-06-05,45,,계약희망,대출 상담 필요,
CS02302,C00455,C00455,U0205,U0205,홍태윤,전화,2026-04-17,,비정상(0이하),계약희망,특약사항 확인 요청,
CS02303,C00353,C00353,U0120,U0120,임동현,전화,2025-05-19,15,,재상담예정,특약사항 확인 요청,
CS02304,C00420,C00420,U0089,U0089,서주원,전화,2024-03-23,90,,계약희망,,
CS02305,C00568,C00568,U0034,U0034,임동현,전화,2026-05-19,45,,거절,계약금 조율 필요,
CS02306,C00238,C00238,U0105,U0105,조도윤,전화,2024-12-08,,비정상(0이하),거절,가격 재문의,
CS02307,C00054,C00054,U0150,U0150,김서준,방문,2026-06-20,60,,보류,가족과 상의 후 재연락,
CS02308,C00332,C00332,U0190,U0190,김서준,전화,2025-10-25,30,,계약희망,잔금 일정 문의,
CS02309,C00298,C00298,U0118,U0118,임동현,전화,2025-02-18,60,,재상담예정,층향 재문의,
CS02310,C00122,C00122,U0113,U0113,임동현,방문,2026-03-01,30,,보류,가격 재문의,
CS02311,C00358,C00358,U0102,U0102,전동현,SNS,2025-04-15,20,,보류,잔금 일정 문의,
CS02312,C00422,C00422,U0097,U0097,장채원,전화,2025-01-15,15,,거절,계약금 조율 필요,
CS02313,C00366,C00366,U0217,U0217,안시윤,전화,2025-08-16,10,,재상담예정,가족과 상의 후 재연락,
CS02314,C00434,C00434,U0101,U0101,한지민,전화,2026-01-19,60,,계약희망,계약금 조율 필요,
CS02315,C00076,C00076,U0013,U0013,서주원,전화,2026-09-14,,비정상(0이하),거절,가족과 상의 후 재연락,
CS02316,C00049,C00049,U0151,U0151,한지민,방문,2025-07-05,60,,계약희망,,
CS02317,C00198,C00198,U0133,U0133,김서준,방문,2024-02-25,45,,계약희망,계약금 조율 필요,
CS02318,C00434,C00434,U0019,U0019,임동현,전화,2026-01-02,,비정상(0이하),재상담예정,추가 자료 요청,
CS02319,C00030,C00030,U0187,U0187,임동현,전화,2024-07-25,240,이상치(장시간),거절,대출 상담 필요,
CS02320,C00556,C00556,U0136,U0136,조도윤,SNS,2026-07-16,15,,계약희망,특약사항 확인 요청,
CS02321,C00187,C00187,U0170,U0170,안시윤,방문,2025-11-26,20,,계약희망,가족과 상의 후 재연락,
CS02322,C00327,C00327,,U9937,서주원,온라인,2024-11-19,45,,재상담예정,전세 대비 비교 요청,unit
CS02323,C00218,C00218,U0151,U0151,임동현,방문,2026-04-25,20,,재상담예정,현장 방문 예약,
CS02324,C00099,C00099,U0162,U0162,안시윤,방문,2024-12-17,240,이상치(장시간),거절,가격 재문의,
CS02325,C00177,C00177,U0210,U0210,한지민,전화,2026-04-18,,비정상(0이하),보류,가격 재문의,
CS02326,C00424,C00424,U0051,U0051,임동현,방문,2024-12-25,240,이상치(장시간),보류,현장 방문 예약,
CS02327,C00279,C00279,U0043,U0043,조도윤,방문,2025-02-12,45,,계약희망,가족과 상의 후 재연락,
CS02328,C00019,C00019,U0027,U0027,안시윤,방문,2025-09-14,10,,재상담예정,계약금 조율 필요,
CS02329,C00115,C00115,U0035,U0035,홍태윤,전화,2026-09-18,240,이상치(장시간),계약희망,타 단지와 비교 중,
CS02330,C00128,C00128,U0114,U0114,조도윤,온라인,2025-05-02,60,,보류,현장 방문 예약,
CS02331,C00434,C00434,U0126,U0126,한지민,방문,2024-10-28,20,,보류,현장 방문 예약,
CS02332,C00530,C00530,U0120,U0120,장은서,전화,2025-05-19,90,,계약희망,추가 자료 요청,
CS02333,C00546,C00546,U0116,U0116,한지민,온라인,2024-06-15,45,,거절,타 단지와 비교 중,
CS02334,C00200,C00200,U0155,U0155,안시윤,방문,2024-12-04,,비정상(0이하),계약희망,대출 상담 필요,
CS02335,C00311,C00311,U0122,U0122,서주원,전화,2024-09-28,60,,거절,추가 자료 요청,
CS02336,C00326,C00326,U0010,U0010,전동현,SNS,2024-11-14,,비정상(0이하),보류,대출 상담 필요,
CS02337,C00439,C00439,U0112,U0112,안시윤,전화,2024-03-25,,비정상(0이하),거절,추가 자료 요청,
CS02338,C00145,C00145,U0177,U0177,임동현,전화,2024-09-19,20,,거절,타 단지와 비교 중,
CS02339,C00503,C00503,U0116,U0116,장은서,온라인,2024-06-28,60,,계약희망,층향 재문의,
CS02340,C00269,C00269,U0052,U0052,장은서,방문,2025-11-24,20,,계약희망,추가 자료 요청,
CS02341,C00006,C00006,U0184,U0184,장은서,전화,2026-11-13,240,이상치(장시간),보류,가족과 상의 후 재연락,
CS02342,C00205,C00205,U0054,U0054,조도윤,방문,2025-11-09,,비정상(0이하),보류,현장 방문 예약,
CS02343,C00421,C00421,U0049,U0049,한지민,방문,2026-03-06,240,이상치(장시간),보류,추가 자료 요청,
CS02344,C00019,C00019,U0193,U0193,장채원,전화,2025-03-12,30,,계약희망,층향 재문의,
CS02345,C00409,C00409,U0095,U0095,조도윤,SNS,2026-10-06,60,,계약희망,가족과 상의 후 재연락,
CS02346,C00063,C00063,U0008,U0008,장은서,SNS,2024-09-05,90,,거절,전세 대비 비교 요청,
CS02347,C00026,C00026,U0115,U0115,서주원,전화,2026-07-12,,비정상(0이하),계약희망,전세 대비 비교 요청,
CS02348,C00172,C00172,U0024,U0024,김서준,온라인,2026-06-02,,비정상(0이하),재상담예정,층향 재문의,
CS02349,C00532,C00532,U0161,U0161,조도윤,온라인,2025-07-02,,비정상(0이하),보류,특약사항 확인 요청,
CS02350,C00431,C00431,U0134,U0134,장은서,SNS,2026-11-10,90,,계약희망,현장 방문 예약,
CS02351,C00307,C00307,U0219,U0219,홍태윤,전화,2025-01-04,,비정상(0이하),보류,층향 재문의,
CS02352,C00173,C00173,U0054,U0054,조도윤,전화,2025-05-20,10,,재상담예정,잔금 일정 문의,
CS02353,C00364,C00364,U0024,U0024,전동현,SNS,2024-05-28,30,,계약희망,추가 자료 요청,
CS02354,C00287,C00287,U0061,U0061,조도윤,전화,2025-03-25,20,,거절,잔금 일정 문의,
CS02355,C00529,C00529,U0001,U0001,홍태윤,온라인,2025-08-20,90,,거절,대출 상담 필요,
CS02356,C00139,C00139,U0131,U0131,김서준,전화,2025-02-02,90,,계약희망,타 단지와 비교 중,
CS02357,C00410,C00410,U0076,U0076,한지민,전화,2024-11-04,,비정상(0이하),계약희망,대출 상담 필요,
CS02358,C00502,C00502,U0035,U0035,김서준,방문,2025-02-01,90,,거절,특약사항 확인 요청,
CS02359,C00114,C00114,U0057,U0057,전동현,온라인,2024-02-14,60,,거절,타 단지와 비교 중,
CS02360,C00261,C00261,U0147,U0147,장은서,방문,2025-12-09,10,,계약희망,,
CS02361,C00138,C00138,U0158,U0158,안시윤,전화,2024-03-08,10,,재상담예정,계약금 조율 필요,
CS02362,C00049,C00049,U0087,U0087,장은서,방문,2024-11-07,15,,계약희망,특약사항 확인 요청,
CS02363,C00043,C00043,U0208,U0208,한지민,온라인,2026-09-23,20,,계약희망,,
CS02364,C00461,C00461,U0202,U0202,홍태윤,방문,2024-09-19,60,,재상담예정,층향 재문의,
CS02365,C00580,C00580,U0209,U0209,전동현,전화,2026-07-06,60,,재상담예정,추가 자료 요청,
CS02366,C00110,C00110,U0035,U0035,한지민,SNS,2026-02-08,240,이상치(장시간),보류,특약사항 확인 요청,
CS02367,C00070,C00070,U0044,U0044,임동현,SNS,2026-07-27,20,,거절,잔금 일정 문의,
CS02368,C00359,C00359,U0174,U0174,한지민,SNS,2025-11-13,60,,계약희망,잔금 일정 문의,
CS02369,C00104,C00104,U0144,U0144,임동현,전화,2026-09-01,30,,거절,대출 상담 필요,
CS02370,C00113,C00113,U0168,U0168,조도윤,전화,2024-10-21,10,,거절,가격 재문의,
CS02371,C00309,C00309,U0131,U0131,전동현,전화,2026-02-11,240,이상치(장시간),보류,계약금 조율 필요,
CS02372,C00101,C00101,U0016,U0016,장은서,SNS,2025-05-10,45,,계약희망,계약금 조율 필요,
CS02373,C00036,C00036,U0065,U0065,안시윤,전화,2024-01-07,45,,계약희망,추가 자료 요청,
CS02374,C00240,C00240,U0136,U0136,장은서,전화,2026-08-25,30,,계약희망,현장 방문 예약,
CS02375,C00324,C00324,U0002,U0002,한지민,방문,2024-07-13,10,,보류,가격 재문의,
CS02376,C00512,C00512,U0001,U0001,홍태윤,전화,2026-10-07,,비정상(0이하),보류,층향 재문의,
CS02377,C00189,C00189,U0002,U0002,서주원,전화,2026-04-25,60,,계약희망,추가 자료 요청,
CS02378,C00349,C00349,U0113,U0113,한지민,전화,2026-07-14,,비정상(0이하),계약희망,현장 방문 예약,
CS02379,C00352,C00352,U0134,U0134,서주원,SNS,2025-03-09,,비정상(0이하),재상담예정,현장 방문 예약,
CS02380,C00144,C00144,U0213,U0213,임동현,전화,2026-04-25,240,이상치(장시간),거절,가족과 상의 후 재연락,
CS02381,C00259,C00259,U0190,U0190,안시윤,SNS,2025-01-17,,비정상(0이하),재상담예정,가족과 상의 후 재연락,
CS02382,C00440,C00440,U0008,U0008,장은서,전화,2025-10-26,240,이상치(장시간),거절,잔금 일정 문의,
CS02383,C00552,C00552,U0168,U0168,장채원,전화,2025-01-09,240,이상치(장시간),재상담예정,계약금 조율 필요,
CS02384,C00310,C00310,U0080,U0080,장은서,SNS,2025-06-19,,비정상(0이하),계약희망,가격 재문의,
CS02385,C00392,C00392,,U9960,서주원,전화,2024-07-18,240,이상치(장시간),계약희망,잔금 일정 문의,unit
CS02386,C00318,C00318,U0128,U0128,임동현,전화,2025-07-20,45,,보류,대출 상담 필요,
CS02387,C00509,C00509,U0130,U0130,장채원,방문,2025-02-22,90,,계약희망,계약금 조율 필요,
CS02388,C00489,C00489,U0064,U0064,조도윤,전화,2024-02-02,45,,계약희망,추가 자료 요청,
CS02389,C00200,C00200,U0029,U0029,홍태윤,방문,2025-06-26,,비정상(0이하),보류,전세 대비 비교 요청,
CS02390,C00029,C00029,U0126,U0126,조도윤,전화,2026-11-28,,비정상(0이하),보류,잔금 일정 문의,
CS02391,C00358,C00358,U0150,U0150,한지민,방문,2025-01-21,,비정상(0이하),거절,,
CS02392,C00470,C00470,U0095,U0095,임동현,방문,2026-04-02,45,,보류,대출 상담 필요,
CS02393,C00572,C00572,U0145,U0145,김서준,전화,2025-01-16,15,,계약희망,잔금 일정 문의,
CS02394,,C99060,U0192,U0192,전동현,온라인,2024-08-12,90,,계약희망,추가 자료 요청,customer
CS02395,C00027,C00027,U0199,U0199,김서준,온라인,2026-08-06,240,이상치(장시간),계약희망,,
CS02396,C00250,C00250,U0079,U0079,장채원,방문,2024-12-09,45,,계약희망,타 단지와 비교 중,
CS02397,C00504,C00504,U0219,U0219,김서준,전화,2026-08-23,30,,거절,잔금 일정 문의,
CS02398,C00405,C00405,U0094,U0094,장은서,방문,2025-09-23,30,,거절,가족과 상의 후 재연락,
CS02399,C00220,C00220,U0037,U0037,장은서,방문,2026-10-02,90,,보류,추가 자료 요청,
CS02400,,C99650,U0028,U0028,전동현,온라인,2024-12-01,45,,계약희망,가격 재문의,customer
CS02401,C00187,C00187,U0026,U0026,홍태윤,방문,2025-08-15,60,,계약희망,계약금 조율 필요,
CS02402,C00232,C00232,U0115,U0115,서주원,방문,2026-12-23,,비정상(0이하),거절,가격 재문의,
CS02403,C00051,C00051,U0195,U0195,장채원,전화,2026-08-06,240,이상치(장시간),보류,층향 재문의,
CS02404,C00038,C00038,U0125,U0125,홍태윤,방문,2025-08-13,20,,거절,잔금 일정 문의,
CS02405,C00009,C00009,U0102,U0102,조도윤,전화,2024-10-03,60,,거절,계약금 조율 필요,
CS02406,C00545,C00545,U0014,U0014,전동현,SNS,2025-08-17,20,,계약희망,현장 방문 예약,
CS02407,C00001,C00001,U0204,U0204,김서준,방문,2024-11-27,20,,계약희망,계약금 조율 필요,
CS02408,C00288,C00288,U0035,U0035,김서준,방문,2026-01-27,90,,거절,잔금 일정 문의,
CS02409,C00023,C00023,U0189,U0189,김서준,전화,2025-03-21,15,,보류,층향 재문의,
CS02410,C00221,C00221,U0120,U0120,임동현,전화,2024-06-18,15,,재상담예정,가족과 상의 후 재연락,
CS02411,C00243,C00243,U0097,U0097,김서준,전화,2025-09-25,,비정상(0이하),거절,타 단지와 비교 중,
CS02412,C00435,C00435,U0031,U0031,장은서,전화,2024-12-12,60,,보류,전세 대비 비교 요청,
CS02413,C00571,C00571,U0103,U0103,임동현,전화,2025-05-03,20,,계약희망,전세 대비 비교 요청,
CS02414,C00224,C00224,U0168,U0168,홍태윤,전화,2025-09-13,240,이상치(장시간),계약희망,가격 재문의,
CS02415,C00363,C00363,U0086,U0086,장채원,방문,2024-06-03,,비정상(0이하),거절,대출 상담 필요,
CS02416,C00189,C00189,U0134,U0134,장은서,SNS,2025-04-03,20,,거절,특약사항 확인 요청,
CS02417,C00572,C00572,U0172,U0172,서주원,SNS,2025-07-23,20,,재상담예정,대출 상담 필요,
CS02418,C00541,C00541,U0097,U0097,안시윤,SNS,2024-12-26,90,,보류,,
CS02419,C00555,C00555,U0199,U0199,전동현,방문,2026-11-17,15,,계약희망,타 단지와 비교 중,
CS02420,C00439,C00439,U0019,U0019,장채원,전화,2026-05-02,,비정상(0이하),계약희망,,
CS02421,C00329,C00329,U0103,U0103,전동현,전화,2025-10-08,10,,계약희망,전세 대비 비교 요청,
CS02422,C00371,C00371,U0085,U0085,한지민,전화,2026-01-18,15,,계약희망,특약사항 확인 요청,
CS02423,C00054,C00054,U0190,U0190,임동현,전화,2026-01-11,90,,계약희망,추가 자료 요청,
CS02424,C00285,C00285,U0152,U0152,서주원,방문,2026-03-04,30,,재상담예정,전세 대비 비교 요청,
CS02425,C00131,C00131,U0036,U0036,장은서,전화,2024-03-10,90,,보류,층향 재문의,
CS02426,C00294,C00294,U0176,U0176,김서준,온라인,2025-10-17,30,,계약희망,층향 재문의,
CS02427,C00470,C00470,U0068,U0068,서주원,온라인,2026-12-11,240,이상치(장시간),계약희망,타 단지와 비교 중,
CS02428,C00157,C00157,U0021,U0021,김서준,전화,2025-12-14,60,,계약희망,현장 방문 예약,
CS02429,C00423,C00423,U0218,U0218,전동현,전화,2026-11-04,30,,계약희망,특약사항 확인 요청,
CS02430,C00125,C00125,U0129,U0129,김서준,전화,2025-05-21,15,,계약희망,현장 방문 예약,
CS02431,C00078,C00078,U0181,U0181,홍태윤,SNS,2025-04-26,20,,거절,추가 자료 요청,
CS02432,C00004,C00004,U0099,U0099,장채원,전화,2024-07-04,30,,거절,계약금 조율 필요,
CS02433,C00456,C00456,U0102,U0102,조도윤,SNS,2026-01-23,60,,거절,가격 재문의,
CS02434,C00597,C00597,U0070,U0070,조도윤,전화,2025-03-22,,비정상(0이하),계약희망,대출 상담 필요,
CS02435,C00430,C00430,U0111,U0111,홍태윤,전화,2025-07-20,30,,계약희망,현장 방문 예약,
CS02436,C00301,C00301,U0112,U0112,임동현,방문,2024-04-14,,비정상(0이하),재상담예정,특약사항 확인 요청,
CS02437,C00047,C00047,U0032,U0032,안시윤,방문,2026-12-20,60,,계약희망,타 단지와 비교 중,
CS02438,C00077,C00077,U0005,U0005,김서준,온라인,2025-08-03,10,,거절,가격 재문의,
CS02439,C00567,C00567,U0170,U0170,안시윤,SNS,2025-05-15,30,,거절,추가 자료 요청,
CS02440,C00009,C00009,U0008,U0008,조도윤,전화,2024-04-24,15,,재상담예정,계약금 조율 필요,
CS02441,C00165,C00165,U0109,U0109,장은서,온라인,2025-12-09,,비정상(0이하),계약희망,대출 상담 필요,
CS02442,C00455,C00455,U0142,U0142,조도윤,온라인,2025-04-24,,비정상(0이하),계약희망,,
CS02443,C00224,C00224,U0183,U0183,임동현,전화,2026-06-21,30,,보류,전세 대비 비교 요청,
CS02444,C00288,C00288,U0034,U0034,장은서,방문,2024-06-25,,비정상(0이하),재상담예정,계약금 조율 필요,
CS02445,C00533,C00533,U0173,U0173,조도윤,전화,2024-02-22,,비정상(0이하),거절,층향 재문의,
CS02446,C00546,C00546,U0009,U0009,장채원,전화,2025-04-17,30,,계약희망,계약금 조율 필요,
CS02447,C00387,C00387,U0077,U0077,장은서,전화,2024-12-26,45,,계약희망,층향 재문의,
CS02448,C00009,C00009,U0129,U0129,전동현,전화,2025-08-25,,비정상(0이하),보류,,
CS02449,C00430,C00430,U0088,U0088,안시윤,전화,2026-11-02,20,,재상담예정,추가 자료 요청,
CS02450,C00402,C00402,U0075,U0075,서주원,전화,2025-11-15,,비정상(0이하),계약희망,가족과 상의 후 재연락,
CS02451,C00549,C00549,U0184,U0184,홍태윤,방문,2026-06-26,240,이상치(장시간),거절,추가 자료 요청,
CS02452,C00163,C00163,U0162,U0162,한지민,방문,2026-01-03,240,이상치(장시간),계약희망,현장 방문 예약,
CS02453,C00183,C00183,U0051,U0051,한지민,방문,2026-07-27,60,,계약희망,대출 상담 필요,
CS02454,C00212,C00212,U0162,U0162,서주원,전화,2024-01-02,,비정상(0이하),계약희망,추가 자료 요청,
CS02455,C00197,C00197,U0210,U0210,홍태윤,전화,2025-10-02,90,,거절,전세 대비 비교 요청,
CS02456,C00033,C00033,U0150,U0150,장은서,방문,2024-10-23,90,,계약희망,,
CS02457,,C99730,U0068,U0068,홍태윤,전화,2025-09-23,,비정상(0이하),재상담예정,,customer
CS02458,C00187,C00187,U0185,U0185,장채원,전화,2025-07-12,20,,보류,가격 재문의,
CS02459,C00073,C00073,U0032,U0032,홍태윤,SNS,2024-12-11,15,,거절,가족과 상의 후 재연락,
CS02460,C00091,C00091,U0111,U0111,장은서,방문,2026-08-22,,비정상(0이하),보류,현장 방문 예약,
CS02461,C00252,C00252,U0124,U0124,한지민,방문,2024-11-03,10,,거절,가격 재문의,
CS02462,C00114,C00114,U0020,U0020,전동현,전화,2026-11-06,,비정상(0이하),계약희망,전세 대비 비교 요청,
CS02463,C00295,C00295,U0068,U0068,장은서,전화,2025-12-14,240,이상치(장시간),계약희망,계약금 조율 필요,
CS02464,C00329,C00329,U0044,U0044,조도윤,SNS,2024-06-13,90,,계약희망,가족과 상의 후 재연락,
CS02465,C00010,C00010,U0051,U0051,안시윤,전화,2026-06-23,20,,재상담예정,계약금 조율 필요,
